Date ,EUR/USD Close,EUR/GBP Close,,,,,,,
"Feb 06, 2020 18:00",1.09732,0.84884,,,,,,,
"Feb 06, 2020 17:00",1.09749,0.84854,,,,,,,
"Feb 06, 2020 16:00",1.09776,0.84887,,,,,,,
"Feb 06, 2020 15:00",1.09764,0.84905,,,,,,,
"Feb 06, 2020 14:00",1.09881,0.84828,,,,,,,
"Feb 06, 2020 13:00",1.10015,0.84847,,,,,,,
"Feb 06, 2020 12:00",1.10027,0.84804,,,,,,,
"Feb 06, 2020 11:00",1.10002,0.84853,,,,,,,
"Feb 06, 2020 10:00",1.10009,0.84865,,,,,,,
"Feb 06, 2020 09:00",1.09989,0.84771,,,,,,,
"Feb 06, 2020 08:00",1.09956,0.84667,,,,,,,
"Feb 06, 2020 07:00",1.10028,0.84756,,,,,,,
"Feb 06, 2020 06:00",1.10004,0.84723,,,,,,,
"Feb 06, 2020 05:00",1.09995,0.8471,,,,,,,
"Feb 06, 2020 04:00",1.09959,0.84706,,,,,,,
"Feb 06, 2020 03:00",1.09968,0.84687,,,,,,,
"Feb 06, 2020 02:00",1.09975,0.84692,,,,,,,
"Feb 06, 2020 01:00",1.0998,0.84671,,,,,,,
"Feb 06, 2020 00:00",1.09963,0.84669,,,,,,,
"Feb 05, 2020 23:00",1.10002,0.84644,,,,,,,
"Feb 05, 2020 22:00",1.09995,0.84599,,,,,,,
"Feb 05, 2020 21:00",1.09985,0.84597,,,,,,,
"Feb 05, 2020 20:00",1.09975,0.84645,,,,,,,
"Feb 05, 2020 19:00",1.09961,0.8466,,,,,,,
"Feb 05, 2020 18:00",1.10024,0.84609,,,,,,,
"Feb 05, 2020 17:00",1.10013,0.84594,,,,,,,
"Feb 05, 2020 16:00",1.1006,0.84667,,,,,,,
"Feb 05, 2020 15:00",1.10023,0.84735,,,,,,,
"Feb 05, 2020 14:00",1.10027,0.84867,,,,,,,
"Feb 05, 2020 13:00",1.10125,0.84649,,,,,,,
"Feb 05, 2020 12:00",1.10222,0.84477,,,,,,,
"Feb 05, 2020 11:00",1.1022,0.84392,,,,,,,
"Feb 05, 2020 10:00",1.10192,0.84431,,,,,,,
"Feb 05, 2020 09:00",1.10261,0.84382,,,,,,,
"Feb 05, 2020 08:00",1.10421,0.84623,,,,,,,
"Feb 05, 2020 07:00",1.10369,0.84653,,,,,,,
"Feb 05, 2020 06:00",1.10356,0.84772,,,,,,,
"Feb 05, 2020 05:00",1.10379,0.84785,,,,,,,
"Feb 05, 2020 04:00",1.10347,0.84756,,,,,,,
"Feb 05, 2020 03:00",1.10339,0.84733,,,,,,,
"Feb 05, 2020 02:00",1.10347,0.84765,,,,,,,
"Feb 05, 2020 01:00",1.104,0.84779,,,,,,,
"Feb 05, 2020 00:00",1.10429,0.84762,,,,,,,
"Feb 04, 2020 23:00",1.10449,0.84758,,,,,,,
"Feb 04, 2020 22:00",1.10445,0.84742,,,,,,,
"Feb 04, 2020 21:00",1.10443,0.84747,,,,,,,
"Feb 04, 2020 20:00",1.10439,0.84736,,,,,,,
"Feb 04, 2020 19:00",1.1042,0.84698,,,,,,,
"Feb 04, 2020 18:00",1.10411,0.84666,,,,,,,
"Feb 04, 2020 17:00",1.10371,0.84696,,,,,,,
"Feb 04, 2020 16:00",1.10427,0.84757,,,,,,,
"Feb 04, 2020 15:00",1.10385,0.84741,,,,,,,
"Feb 04, 2020 14:00",1.10445,0.84812,,,,,,,
"Feb 04, 2020 13:00",1.10447,0.84763,,,,,,,
"Feb 04, 2020 12:00",1.10438,0.84873,,,,,,,
"Feb 04, 2020 11:00",1.10537,0.84943,,,,,,,
"Feb 04, 2020 10:00",1.10553,0.85001,,,,,,,
"Feb 04, 2020 09:00",1.10558,0.84934,,,,,,,
"Feb 04, 2020 08:00",1.10577,0.85142,,,,,,,
"Feb 04, 2020 07:00",1.10499,0.85357,,,,,,,
"Feb 04, 2020 06:00",1.10592,0.85091,,,,,,,
"Feb 04, 2020 05:00",1.10584,0.84976,,,,,,,
"Feb 04, 2020 04:00",1.10601,0.85026,,,,,,,
"Feb 04, 2020 03:00",1.10579,0.85063,,,,,,,
"Feb 04, 2020 02:00",1.10586,0.85113,,,,,,,
"Feb 04, 2020 01:00",1.10601,0.85137,,,,,,,
"Feb 04, 2020 00:00",1.10608,0.85134,,,,,,,
"Feb 03, 2020 23:00",1.10623,0.85113,,,,,,,
"Feb 03, 2020 22:00",1.1059,0.85079,,,,,,,
"Feb 03, 2020 21:00",1.10607,0.85086,,,,,,,
"Feb 03, 2020 20:00",1.10579,0.85115,,,,,,,
"Feb 03, 2020 19:00",1.10636,0.85113,,,,,,,
"Feb 03, 2020 18:00",1.10611,0.85121,,,,,,,
"Feb 03, 2020 17:00",1.10587,0.85029,,,,,,,
"Feb 03, 2020 16:00",1.10619,0.85055,,,,,,,
"Feb 03, 2020 15:00",1.10557,0.84959,,,,,,,
"Feb 03, 2020 14:00",1.10474,0.84791,,,,,,,
"Feb 03, 2020 13:00",1.10633,0.84714,,,,,,,
"Feb 03, 2020 12:00",1.10659,0.84756,,,,,,,
"Feb 03, 2020 11:00",1.10628,0.84706,,,,,,,
"Feb 03, 2020 10:00",1.10649,0.84725,,,,,,,
"Feb 03, 2020 09:00",1.10726,0.84644,,,,,,,
"Feb 03, 2020 08:00",1.10661,0.84354,,,,,,,
"Feb 03, 2020 07:00",1.1075,0.84257,,,,,,,
"Feb 03, 2020 06:00",1.10826,0.84244,,,,,,,
"Feb 03, 2020 05:00",1.10844,0.84201,,,,,,,
"Feb 03, 2020 04:00",1.10817,0.84178,,,,,,,
"Feb 03, 2020 03:00",1.10812,0.84212,,,,,,,
"Feb 03, 2020 02:00",1.10814,0.84118,,,,,,,
"Feb 03, 2020 01:00",1.10832,0.84108,,,,,,,
"Feb 03, 2020 00:00",1.10815,0.84102,,,,,,,
"Feb 02, 2020 23:00",1.10892,0.84121,,,,,,,
"Feb 02, 2020 22:00",1.1084,0.84103,,,,,,,
"Jan 31, 2020 21:00",1.1095,0.83987,,,,,,,
"Jan 31, 2020 20:00",1.10906,0.83986,,,,,,,
"Jan 31, 2020 19:00",1.10894,0.84005,,,,,,,
"Jan 31, 2020 18:00",1.10805,0.84038,,,,,,,
"Jan 31, 2020 17:00",1.1083,0.8398,,,,,,,
"Jan 31, 2020 16:00",1.10815,0.83986,,,,,,,
"Jan 31, 2020 15:00",1.10807,0.84057,,,,,,,
"Jan 31, 2020 14:00",1.10627,0.84135,,,,,,,
"Jan 31, 2020 13:00",1.10547,0.841,,,,,,,
"Jan 31, 2020 12:00",1.10475,0.84185,,,,,,,
"Jan 31, 2020 11:00",1.10374,0.84083,,,,,,,
"Jan 31, 2020 10:00",1.10306,0.84187,,,,,,,
"Jan 31, 2020 09:00",1.10286,0.84068,,,,,,,
"Jan 31, 2020 08:00",1.10216,0.8388,,,,,,,
"Jan 31, 2020 07:00",1.10279,0.83998,,,,,,,
"Jan 31, 2020 06:00",1.10209,0.84115,,,,,,,
"Jan 31, 2020 05:00",1.10217,0.84155,,,,,,,
"Jan 31, 2020 04:00",1.10245,0.84165,,,,,,,
"Jan 31, 2020 03:00",1.10243,0.84191,,,,,,,
"Jan 31, 2020 02:00",1.10263,0.84189,,,,,,,
"Jan 31, 2020 01:00",1.10288,0.84209,,,,,,,
"Jan 31, 2020 00:00",1.1032,0.84206,,,,,,,
"Jan 30, 2020 23:00",1.10285,0.8428,,,,,,,
"Jan 30, 2020 22:00",1.10314,0.84263,,,,,,,
"Jan 30, 2020 21:00",1.10312,0.84261,,,,,,,
"Jan 30, 2020 20:00",1.10323,0.84251,,,,,,,
"Jan 30, 2020 19:00",1.10299,0.84297,,,,,,,
"Jan 30, 2020 18:00",1.10345,0.84331,,,,,,,
"Jan 30, 2020 17:00",1.10375,0.84292,,,,,,,
"Jan 30, 2020 16:00",1.10311,0.84163,,,,,,,
"Jan 30, 2020 15:00",1.10354,0.84237,,,,,,,
"Jan 30, 2020 14:00",1.10261,0.8429,,,,,,,
"Jan 30, 2020 13:00",1.10255,0.84172,,,,,,,
"Jan 30, 2020 12:00",1.10228,0.84212,,,,,,,
"Jan 30, 2020 11:00",1.10228,0.84339,,,,,,,
"Jan 30, 2020 10:00",1.10143,0.84666,,,,,,,
"Jan 30, 2020 09:00",1.1019,0.8465,,,,,,,
"Jan 30, 2020 08:00",1.10167,0.84789,,,,,,,
"Jan 30, 2020 07:00",1.10113,0.84706,,,,,,,
"Jan 30, 2020 06:00",1.10099,0.84618,,,,,,,
"Jan 30, 2020 05:00",1.10132,0.84618,,,,,,,
"Jan 30, 2020 04:00",1.10171,0.84643,,,,,,,
"Jan 30, 2020 03:00",1.10154,0.84621,,,,,,,
"Jan 30, 2020 02:00",1.10119,0.84593,,,,,,,
"Jan 30, 2020 01:00",1.10112,0.84569,,,,,,,
"Jan 30, 2020 00:00",1.10129,0.84571,,,,,,,
"Jan 29, 2020 23:00",1.10136,0.84578,,,,,,,
"Jan 29, 2020 22:00",1.10101,0.84585,,,,,,,
"Jan 29, 2020 21:00",1.10101,0.84561,,,,,,,
"Jan 29, 2020 20:00",1.10069,0.84565,,,,,,,
"Jan 29, 2020 19:00",1.10201,0.84617,,,,,,,
"Jan 29, 2020 18:00",1.10017,0.84546,,,,,,,
"Jan 29, 2020 17:00",1.10049,0.84572,,,,,,,
"Jan 29, 2020 16:00",1.10037,0.84576,,,,,,,
"Jan 29, 2020 15:00",1.09989,0.84595,,,,,,,
"Jan 29, 2020 14:00",1.09959,0.84519,,,,,,,
"Jan 29, 2020 13:00",1.09924,0.84618,,,,,,,
"Jan 29, 2020 12:00",1.09981,0.8454,,,,,,,
"Jan 29, 2020 11:00",1.10014,0.84522,,,,,,,
"Jan 29, 2020 10:00",1.10016,0.84533,,,,,,,
"Jan 29, 2020 09:00",1.10019,0.84538,,,,,,,
"Jan 29, 2020 08:00",1.10019,0.84509,,,,,,,
"Jan 29, 2020 07:00",1.10054,0.84589,,,,,,,
"Jan 29, 2020 06:00",1.10149,0.84573,,,,,,,
"Jan 29, 2020 05:00",1.10148,0.84564,,,,,,,
"Jan 29, 2020 04:00",1.10132,0.84579,,,,,,,
"Jan 29, 2020 03:00",1.10138,0.84594,,,,,,,
"Jan 29, 2020 02:00",1.10163,0.84628,,,,,,,
"Jan 29, 2020 01:00",1.10164,0.84625,,,,,,,
"Jan 29, 2020 00:00",1.10229,0.84632,,,,,,,
"Jan 28, 2020 23:00",1.10222,0.84628,,,,,,,
"Jan 28, 2020 22:00",1.1022,0.84614,,,,,,,
"Jan 28, 2020 21:00",1.10216,0.84595,,,,,,,
"Jan 28, 2020 20:00",1.10217,0.84651,,,,,,,
"Jan 28, 2020 19:00",1.10163,0.84693,,,,,,,
"Jan 28, 2020 18:00",1.10123,0.8472,,,,,,,
"Jan 28, 2020 17:00",1.10091,0.84686,,,,,,,
"Jan 28, 2020 16:00",1.10071,0.847,,,,,,,
"Jan 28, 2020 15:00",1.09998,0.84722,,,,,,,
"Jan 28, 2020 14:00",1.10043,0.84654,,,,,,,
"Jan 28, 2020 13:00",1.10055,0.84619,,,,,,,
"Jan 28, 2020 12:00",1.10065,0.84588,,,,,,,
"Jan 28, 2020 11:00",1.10102,0.84604,,,,,,,
"Jan 28, 2020 10:00",1.10189,0.84667,,,,,,,
"Jan 28, 2020 09:00",1.10167,0.84548,,,,,,,
"Jan 28, 2020 08:00",1.10192,0.84714,,,,,,,
"Jan 28, 2020 07:00",1.10166,0.84586,,,,,,,
"Jan 28, 2020 06:00",1.10191,0.84497,,,,,,,
"Jan 28, 2020 05:00",1.10216,0.84412,,,,,,,
"Jan 28, 2020 04:00",1.10225,0.84419,,,,,,,
"Jan 28, 2020 03:00",1.1021,0.84412,,,,,,,
"Jan 28, 2020 02:00",1.10215,0.84392,,,,,,,
"Jan 28, 2020 01:00",1.10196,0.84355,,,,,,,
"Jan 28, 2020 00:00",1.1019,0.84379,,,,,,,
"Jan 27, 2020 23:00",1.10194,0.84378,,,,,,,
"Jan 27, 2020 22:00",1.10176,0.84341,,,,,,,
"Jan 27, 2020 21:00",1.10191,0.84386,,,,,,,
"Jan 27, 2020 20:00",1.10167,0.84393,,,,,,,
"Jan 27, 2020 19:00",1.10163,0.84417,,,,,,,
"Jan 27, 2020 18:00",1.10137,0.84421,,,,,,,
"Jan 27, 2020 17:00",1.10151,0.84354,,,,,,,
"Jan 27, 2020 16:00",1.10188,0.84412,,,,,,,
"Jan 27, 2020 15:00",1.10126,0.84349,,,,,,,
"Jan 27, 2020 14:00",1.10171,0.84363,,,,,,,
"Jan 27, 2020 13:00",1.10272,0.84423,,,,,,,
"Jan 27, 2020 12:00",1.10228,0.84355,,,,,,,
"Jan 27, 2020 11:00",1.10242,0.84248,,,,,,,
"Jan 27, 2020 10:00",1.10283,0.84217,,,,,,,
"Jan 27, 2020 09:00",1.10207,0.84157,,,,,,,
"Jan 27, 2020 08:00",1.10276,0.8435,,,,,,,
"Jan 27, 2020 07:00",1.10347,0.8436,,,,,,,
"Jan 27, 2020 06:00",1.10275,0.84411,,,,,,,
"Jan 27, 2020 05:00",1.10309,0.84464,,,,,,,
"Jan 27, 2020 04:00",1.10276,0.84444,,,,,,,
"Jan 27, 2020 03:00",1.1028,0.84451,,,,,,,
"Jan 27, 2020 02:00",1.10291,0.84463,,,,,,,
"Jan 27, 2020 01:00",1.10332,0.84429,,,,,,,
"Jan 27, 2020 00:00",1.10323,0.84412,,,,,,,
"Jan 26, 2020 23:00",1.10246,0.84401,,,,,,,
"Jan 26, 2020 22:00",1.10298,0.84349,,,,,,,
"Jan 24, 2020 21:00",1.1026,0.84336,,,,,,,
"Jan 24, 2020 20:00",1.10279,0.84338,,,,,,,
"Jan 24, 2020 19:00",1.10295,0.84323,,,,,,,
"Jan 24, 2020 18:00",1.10279,0.84333,,,,,,,
"Jan 24, 2020 17:00",1.10272,0.8431,,,,,,,
"Jan 24, 2020 16:00",1.10253,0.84359,,,,,,,
"Jan 24, 2020 15:00",1.10251,0.84367,,,,,,,
"Jan 24, 2020 14:00",1.10311,0.84207,,,,,,,
"Jan 24, 2020 13:00",1.10391,0.84266,,,,,,,
"Jan 24, 2020 12:00",1.10275,0.84285,,,,,,,
"Jan 24, 2020 11:00",1.10354,0.84316,,,,,,,
"Jan 24, 2020 10:00",1.10372,0.84252,,,,,,,
"Jan 24, 2020 09:00",1.10358,0.84282,,,,,,,
"Jan 24, 2020 08:00",1.10466,0.84075,,,,,,,
"Jan 24, 2020 07:00",1.10511,0.84188,,,,,,,
"Jan 24, 2020 06:00",1.10502,0.84127,,,,,,,
"Jan 24, 2020 05:00",1.10489,0.8419,,,,,,,
"Jan 24, 2020 04:00",1.10487,0.84204,,,,,,,
"Jan 24, 2020 03:00",1.10506,0.84206,,,,,,,
"Jan 24, 2020 02:00",1.10527,0.84217,,,,,,,
"Jan 24, 2020 01:00",1.10536,0.84272,,,,,,,
"Jan 24, 2020 00:00",1.10527,0.84263,,,,,,,
"Jan 23, 2020 23:00",1.1055,0.84265,,,,,,,
"Jan 23, 2020 22:00",1.10555,0.84233,,,,,,,
"Jan 23, 2020 21:00",1.10575,0.84243,,,,,,,
"Jan 23, 2020 20:00",1.10557,0.84262,,,,,,,
"Jan 23, 2020 19:00",1.10555,0.84277,,,,,,,
"Jan 23, 2020 18:00",1.10497,0.84323,,,,,,,
"Jan 23, 2020 17:00",1.10512,0.8429,,,,,,,
"Jan 23, 2020 16:00",1.10413,0.84256,,,,,,,
"Jan 23, 2020 15:00",1.10459,0.84191,,,,,,,
"Jan 23, 2020 14:00",1.10691,0.8438,,,,,,,
"Jan 23, 2020 13:00",1.10867,0.84441,,,,,,,
"Jan 23, 2020 12:00",1.10846,0.84462,,,,,,,
"Jan 23, 2020 11:00",1.10904,0.84494,,,,,,,
"Jan 23, 2020 10:00",1.10913,0.84463,,,,,,,
"Jan 23, 2020 09:00",1.10845,0.84401,,,,,,,
"Jan 23, 2020 08:00",1.10835,0.84433,,,,,,,
"Jan 23, 2020 07:00",1.10893,0.84353,,,,,,,
"Jan 23, 2020 06:00",1.1085,0.84383,,,,,,,
"Jan 23, 2020 05:00",1.10829,0.84452,,,,,,,
"Jan 23, 2020 04:00",1.10852,0.84436,,,,,,,
"Jan 23, 2020 03:00",1.1083,0.84394,,,,,,,
"Jan 23, 2020 02:00",1.10893,0.84433,,,,,,,
"Jan 23, 2020 01:00",1.10892,0.8441,,,,,,,
"Jan 23, 2020 00:00",1.10873,0.84356,,,,,,,
"Jan 22, 2020 23:00",1.10959,0.8441,,,,,,,
"Jan 22, 2020 22:00",1.10928,0.84417,,,,,,,
"Jan 22, 2020 21:00",1.10946,0.84422,,,,,,,
"Jan 22, 2020 20:00",1.10927,0.84441,,,,,,,
"Jan 22, 2020 19:00",1.1092,0.84445,,,,,,,
"Jan 22, 2020 18:00",1.10868,0.84487,,,,,,,
"Jan 22, 2020 17:00",1.10854,0.84438,,,,,,,
"Jan 22, 2020 16:00",1.10846,0.84395,,,,,,,
"Jan 22, 2020 15:00",1.10756,0.84278,,,,,,,
"Jan 22, 2020 14:00",1.10733,0.84356,,,,,,,
"Jan 22, 2020 13:00",1.109,0.84452,,,,,,,
"Jan 22, 2020 12:00",1.10838,0.84473,,,,,,,
"Jan 22, 2020 11:00",1.10785,0.84599,,,,,,,
"Jan 22, 2020 10:00",1.10863,0.84876,,,,,,,
"Jan 22, 2020 09:00",1.10905,0.84908,,,,,,,
"Jan 22, 2020 08:00",1.10811,0.84891,,,,,,,
"Jan 22, 2020 07:00",1.1086,0.84911,,,,,,,
"Jan 22, 2020 06:00",1.10825,0.84831,,,,,,,
"Jan 22, 2020 05:00",1.10846,0.84881,,,,,,,
"Jan 22, 2020 04:00",1.10826,0.8496,,,,,,,
"Jan 22, 2020 03:00",1.10813,0.84992,,,,,,,
"Jan 22, 2020 02:00",1.10805,0.84957,,,,,,,
"Jan 22, 2020 01:00",1.10818,0.84925,,,,,,,
"Jan 22, 2020 00:00",1.10824,0.84918,,,,,,,
"Jan 21, 2020 23:00",1.10849,0.84966,,,,,,,
"Jan 21, 2020 22:00",1.10828,0.84928,,,,,,,
"Jan 21, 2020 21:00",1.1082,0.84928,,,,,,,
"Jan 21, 2020 20:00",1.10872,0.84999,,,,,,,
"Jan 21, 2020 19:00",1.10946,0.85015,,,,,,,
"Jan 21, 2020 18:00",1.10924,0.84968,,,,,,,
"Jan 21, 2020 17:00",1.10916,0.8502,,,,,,,
"Jan 21, 2020 16:00",1.10959,0.85048,,,,,,,
"Jan 21, 2020 15:00",1.10976,0.84986,,,,,,,
"Jan 21, 2020 14:00",1.1103,0.85002,,,,,,,
"Jan 21, 2020 13:00",1.11134,0.85007,,,,,,,
"Jan 21, 2020 12:00",1.11078,0.85121,,,,,,,
"Jan 21, 2020 11:00",1.11055,0.85039,,,,,,,
"Jan 21, 2020 10:00",1.11036,0.85164,,,,,,,
"Jan 21, 2020 09:00",1.10905,0.85047,,,,,,,
"Jan 21, 2020 08:00",1.10906,0.85225,,,,,,,
"Jan 21, 2020 07:00",1.10921,0.85277,,,,,,,
"Jan 21, 2020 06:00",1.10939,0.85298,,,,,,,
"Jan 21, 2020 05:00",1.10954,0.85261,,,,,,,
"Jan 21, 2020 04:00",1.10991,0.85286,,,,,,,
"Jan 21, 2020 03:00",1.10973,0.85277,,,,,,,
"Jan 21, 2020 02:00",1.10955,0.85311,,,,,,,
"Jan 21, 2020 01:00",1.10907,0.85304,,,,,,,
"Jan 21, 2020 00:00",1.10926,0.85333,,,,,,,
"Jan 20, 2020 23:00",1.10959,0.85323,,,,,,,
"Jan 20, 2020 22:00",1.10966,0.85301,,,,,,,
"Jan 20, 2020 21:00",1.10951,0.85278,,,,,,,
"Jan 20, 2020 20:00",1.10977,0.85319,,,,,,,
"Jan 20, 2020 19:00",1.10916,0.85298,,,,,,,
"Jan 20, 2020 18:00",1.1089,0.85312,,,,,,,
"Jan 20, 2020 17:00",1.1083,0.85253,,,,,,,
"Jan 20, 2020 16:00",1.10836,0.8528,,,,,,,
"Jan 20, 2020 15:00",1.10824,0.85271,,,,,,,
"Jan 20, 2020 14:00",1.10821,0.85254,,,,,,,
"Jan 20, 2020 13:00",1.10838,0.85249,,,,,,,
"Jan 20, 2020 12:00",1.10837,0.85314,,,,,,,
"Jan 20, 2020 11:00",1.10857,0.85288,,,,,,,
"Jan 20, 2020 10:00",1.1084,0.85358,,,,,,,
"Jan 20, 2020 09:00",1.10895,0.85409,,,,,,,
"Jan 20, 2020 08:00",1.10889,0.85474,,,,,,,
"Jan 20, 2020 07:00",1.10946,0.85486,,,,,,,
"Jan 20, 2020 06:00",1.11003,0.85414,,,,,,,
"Jan 20, 2020 05:00",1.10978,0.85404,,,,,,,
"Jan 20, 2020 04:00",1.10966,0.85346,,,,,,,
"Jan 20, 2020 03:00",1.10959,0.85324,,,,,,,
"Jan 20, 2020 02:00",1.10973,0.85339,,,,,,,
"Jan 20, 2020 01:00",1.10962,0.85344,,,,,,,
"Jan 20, 2020 00:00",1.10928,0.85324,,,,,,,
"Jan 19, 2020 23:00",1.10947,0.85301,,,,,,,
"Jan 19, 2020 22:00",1.10906,0.85296,,,,,,,
"Jan 18, 2020 10:00",1.10288,0.8424,,,,,,,
"Jan 17, 2020 21:00",1.10896,0.85226,,,,,,,
"Jan 17, 2020 20:00",1.10924,0.85223,,,,,,,
"Jan 17, 2020 19:00",1.10928,0.85214,,,,,,,
"Jan 17, 2020 18:00",1.10923,0.85202,,,,,,,
"Jan 17, 2020 17:00",1.10908,0.85157,,,,,,,
"Jan 17, 2020 16:00",1.10915,0.85133,,,,,,,
"Jan 17, 2020 15:00",1.10936,0.85142,,,,,,,
"Jan 17, 2020 14:00",1.11005,0.85173,,,,,,,
"Jan 17, 2020 13:00",1.11004,0.85087,,,,,,,
"Jan 17, 2020 12:00",1.11101,0.85119,,,,,,,
"Jan 17, 2020 11:00",1.11123,0.85236,,,,,,,
"Jan 17, 2020 10:00",1.11164,0.85205,,,,,,,
"Jan 17, 2020 09:00",1.11276,0.85232,,,,,,,
"Jan 17, 2020 08:00",1.11354,0.85047,,,,,,,
"Jan 17, 2020 07:00",1.11361,0.85129,,,,,,,
"Jan 17, 2020 06:00",1.11396,0.85113,,,,,,,
"Jan 17, 2020 05:00",1.11362,0.85178,,,,,,,
"Jan 17, 2020 04:00",1.11318,0.85159,,,,,,,
"Jan 17, 2020 03:00",1.1131,0.85134,,,,,,,
"Jan 17, 2020 02:00",1.11365,0.85171,,,,,,,
"Jan 17, 2020 01:00",1.11366,0.85223,,,,,,,
"Jan 17, 2020 00:00",1.11373,0.85174,,,,,,,
"Jan 16, 2020 23:00",1.11366,0.8516,,,,,,,
"Jan 16, 2020 22:00",1.11369,0.85177,,,,,,,
"Jan 16, 2020 21:00",1.11356,0.85155,,,,,,,
"Jan 16, 2020 20:00",1.11379,0.85176,,,,,,,
"Jan 16, 2020 19:00",1.11351,0.85206,,,,,,,
"Jan 16, 2020 18:00",1.1135,0.85222,,,,,,,
"Jan 16, 2020 17:00",1.11347,0.8516,,,,,,,
"Jan 16, 2020 16:00",1.113,0.85118,,,,,,,
"Jan 16, 2020 15:00",1.11405,0.85278,,,,,,,
"Jan 16, 2020 14:00",1.11412,0.85368,,,,,,,
"Jan 16, 2020 13:00",1.11514,0.85452,,,,,,,
"Jan 16, 2020 12:00",1.11645,0.85453,,,,,,,
"Jan 16, 2020 11:00",1.11588,0.85438,,,,,,,
"Jan 16, 2020 10:00",1.11576,0.85418,,,,,,,
"Jan 16, 2020 09:00",1.11534,0.85441,,,,,,,
"Jan 16, 2020 08:00",1.11565,0.8548,,,,,,,
"Jan 16, 2020 07:00",1.11475,0.855,,,,,,,
"Jan 16, 2020 06:00",1.11501,0.85497,,,,,,,
"Jan 16, 2020 05:00",1.11495,0.85448,,,,,,,
"Jan 16, 2020 04:00",1.1151,0.85463,,,,,,,
"Jan 16, 2020 03:00",1.11524,0.85479,,,,,,,
"Jan 16, 2020 02:00",1.11517,0.85485,,,,,,,
"Jan 16, 2020 01:00",1.11535,0.85507,,,,,,,
"Jan 16, 2020 00:00",1.11549,0.85527,,,,,,,
"Jan 15, 2020 23:00",1.11526,0.85519,,,,,,,
"Jan 15, 2020 22:00",1.11513,0.85473,,,,,,,
"Jan 15, 2020 21:00",1.11495,0.85506,,,,,,,
"Jan 15, 2020 20:00",1.11521,0.85585,,,,,,,
"Jan 15, 2020 19:00",1.11505,0.85606,,,,,,,
"Jan 15, 2020 18:00",1.11518,0.85596,,,,,,,
"Jan 15, 2020 17:00",1.11576,0.85607,,,,,,,
"Jan 15, 2020 16:00",1.11594,0.85655,,,,,,,
"Jan 15, 2020 15:00",1.11524,0.85639,,,,,,,
"Jan 15, 2020 14:00",1.11522,0.85579,,,,,,,
"Jan 15, 2020 13:00",1.11492,0.85703,,,,,,,
"Jan 15, 2020 12:00",1.1141,0.85656,,,,,,,
"Jan 15, 2020 11:00",1.11483,0.85653,,,,,,,
"Jan 15, 2020 10:00",1.11385,0.85635,,,,,,,
"Jan 15, 2020 09:00",1.11281,0.85653,,,,,,,
"Jan 15, 2020 08:00",1.11298,0.85502,,,,,,,
"Jan 15, 2020 07:00",1.11286,0.85471,,,,,,,
"Jan 15, 2020 06:00",1.11353,0.85438,,,,,,,
"Jan 15, 2020 05:00",1.11342,0.85428,,,,,,,
"Jan 15, 2020 04:00",1.1133,0.85456,,,,,,,
"Jan 15, 2020 03:00",1.113,0.85455,,,,,,,
"Jan 15, 2020 02:00",1.11289,0.85463,,,,,,,
"Jan 15, 2020 01:00",1.11297,0.85455,,,,,,,
"Jan 15, 2020 00:00",1.11293,0.85488,,,,,,,
"Jan 14, 2020 23:00",1.11278,0.85454,,,,,,,
"Jan 14, 2020 22:00",1.11262,0.85433,,,,,,,
"Jan 14, 2020 21:00",1.11265,0.85453,,,,,,,
"Jan 14, 2020 20:00",1.11284,0.85466,,,,,,,
"Jan 14, 2020 19:00",1.11281,0.85419,,,,,,,
"Jan 14, 2020 18:00",1.11315,0.85452,,,,,,,
"Jan 14, 2020 17:00",1.11309,0.8548,,,,,,,
"Jan 14, 2020 16:00",1.11297,0.85503,,,,,,,
"Jan 14, 2020 15:00",1.11221,0.85486,,,,,,,
"Jan 14, 2020 14:00",1.11218,0.85532,,,,,,,
"Jan 14, 2020 13:00",1.11105,0.85526,,,,,,,
"Jan 14, 2020 12:00",1.11208,0.85709,,,,,,,
"Jan 14, 2020 11:00",1.11304,0.85626,,,,,,,
"Jan 14, 2020 10:00",1.11337,0.85742,,,,,,,
"Jan 14, 2020 09:00",1.11311,0.85807,,,,,,,
"Jan 14, 2020 08:00",1.1135,0.85846,,,,,,,
"Jan 14, 2020 07:00",1.11424,0.85844,,,,,,,
"Jan 14, 2020 06:00",1.11442,0.85804,,,,,,,
"Jan 14, 2020 05:00",1.1137,0.8574,,,,,,,
"Jan 14, 2020 04:00",1.11362,0.85699,,,,,,,
"Jan 14, 2020 03:00",1.11353,0.85719,,,,,,,
"Jan 14, 2020 02:00",1.11375,0.8568,,,,,,,
"Jan 14, 2020 01:00",1.11373,0.85722,,,,,,,
"Jan 14, 2020 00:00",1.11382,0.85713,,,,,,,
"Jan 13, 2020 23:00",1.11345,0.85736,,,,,,,
"Jan 13, 2020 22:00",1.1135,0.85698,,,,,,,
"Jan 13, 2020 21:00",1.1135,0.85723,,,,,,,
"Jan 13, 2020 20:00",1.11377,0.85699,,,,,,,
"Jan 13, 2020 19:00",1.11382,0.85688,,,,,,,
"Jan 13, 2020 18:00",1.11398,0.85714,,,,,,,
"Jan 13, 2020 17:00",1.11398,0.85722,,,,,,,
"Jan 13, 2020 16:00",1.11372,0.85776,,,,,,,
